	addr	lat	long
3723	30 bob hill ln, new canaan, ct 06840	41.19558	-73.481919
3724	43 bob hill ln, new canaan, ct 06840	41.197009	-73.481015
3725	41 bob hill ln, new canaan, ct 06840	41.196112	-73.480574
3726	118 evergreen rd, new canaan, ct 06840	41.195975	-73.478012
3727	444 white oak shade rd, new canaan, ct 06840	41.122629	-73.4729459
3728	484 white oak shade rd, new canaan, ct 06840	41.121644	-73.471784
3729	60 old rock ln, new canaan, ct 06840	41.121724	-73.46966
3730	20 white oak shade ln, new canaan, ct 06840	41.122687	-73.472423
3731	335 marvin ridge rd, new canaan, ct 06840	41.126021	-73.467509
3732	5 meeting grove ln, new canaan, ct 06840	41.1228833	-73.4689558
3733	3 meeting grove ln, new canaan, ct 06840	41.122333	-73.469007
3734	19 gray squirrel dr, new canaan, ct 06840	41.124073	-73.46984
3735	15 gray squirrel dr, new canaan, ct 06840	41.124607	-73.469135
3736	16 gray squirrel dr, new canaan, ct 06840	41.123543	-73.4688369
3737	20 gray squirrel dr, new canaan, ct 06840	41.12346	-73.469755
3738	38 old rock ln, new canaan, ct 06840	41.1207671	-73.4703011
3739	70 white oak shade ln, new canaan, ct 06840	41.122451	-73.4700809
3740	500 white oak shade rd, new canaan, ct 06840	41.12072	-73.4717749
3741	28 old rock ln, new canaan, ct 06840	41.11959	-73.4635003
3742	352 marvin ridge rd, new canaan, ct 06840	41.126377	-73.4661409
3743	207 nursery rd, new canaan, ct 06840	41.127011	-73.465289
3744	540 white oak shade rd, new canaan, ct 06840	41.119815	-73.470956
3745	52 old kings hwy, new canaan, ct 06840	41.140638	-73.476425
3746	22 old kings hwy, new canaan, ct 06840	41.140998	-73.476682
3747	585 new norwalk rd, new canaan, ct 06840	41.141012	-73.475689
3748	597 new norwalk rd, new canaan, ct 06840	41.140721	-73.475246
3749	104 shaker rd, new canaan, ct 06840	41.139881	-73.47363
3750	92 shaker rd, new canaan, ct 06840	41.13934	-73.473843
3751	38 shaker rd, new canaan, ct 06840	41.139877	-73.4746739
3752	24 shaker rd, new canaan, ct 06840	41.140239	-73.475328
3753	6 shaker rd, new canaan, ct 06840	41.140218	-73.476172
3754	60 summer st, new canaan, ct 06840	41.1500259	-73.487712
3755	52 summer st, new canaan, ct 06840	41.150222	-73.487893
3756	48 summer st, new canaan, ct 06840	41.1503919	-73.488028
3757	38 summer st, new canaan, ct 06840	41.15058	-73.488408
3758	30 summer st unit 30, new canaan, ct 06840	41.150523	-73.488856
3759	28 summer st unit 28, new canaan, ct 06840	41.1505889	-73.488786
3760	24 summer st unit 24, new canaan, ct 06840	41.1507409	-73.488939
3761	22 summer st unit 22, new canaan, ct 06840	41.150805	-73.489004
3762	20 summer st unit 20, new canaan, ct 06840	41.150838	-73.489095
3763	18 summer st unit 18, new canaan, ct 06840	41.1508759	-73.48918
3764	14 summer st unit 14, new canaan, ct 06840	41.150975	-73.4894
3765	12 summer st unit 12, new canaan, ct 06840	41.151038	-73.489453
3766	44 summer st, new canaan, ct 06840	41.150511	-73.48817
3767	18 fairty dr, new canaan, ct 06840	41.135302	-73.490604
3768	28 fairty dr, new canaan, ct 06840	41.135176	-73.4909459
3769	60 fairty dr, new canaan, ct 06840	41.134628	-73.492396
3770	83 orchard dr, new canaan, ct 06840	41.1343699	-73.492309
3771	47 orchard dr, new canaan, ct 06840	41.1349019	-73.490809
3772	27 orchard dr, new canaan, ct 06840	41.1351749	-73.490149
3773	353 south ave, new canaan, ct 06840	41.135036	-73.489267
3774	363 south ave, new canaan, ct 06840	41.134743	-73.489107
3775	343 south ave, new canaan, ct 06840	41.1353579	-73.489383
3776	23 douglas rd, new canaan, ct 06840	41.134454	-73.48987
3777	29 douglas rd, new canaan, ct 06840	41.134326	-73.49023
3778	47 douglas rd, new canaan, ct 06840	41.134058	-73.490969
3779	59 douglas rd, new canaan, ct 06840	41.133922	-73.491348
3780	65 douglas rd, new canaan, ct 06840	41.133808	-73.4916889
3781	95 douglas rd, new canaan, ct 06840	41.13364	-73.492793
3782	105 douglas rd, new canaan, ct 06840	41.1335819	-73.493205
3783	113 douglas rd, new canaan, ct 06840	41.1333742	-73.4935458
3784	121 douglas rd, new canaan, ct 06840	41.133471	-73.493988
3785	120 orchard dr, new canaan, ct 06840	41.133857	-73.493771
3786	112 orchard dr, new canaan, ct 06840	41.133895	-73.49338
3787	100 orchard dr, new canaan, ct 06840	41.133937	-73.49298
3788	92 orchard dr, new canaan, ct 06840	41.133965	-73.492594
3789	84 orchard dr, new canaan, ct 06840	41.133961	-73.492206
3790	42 orchard dr, new canaan, ct 06840	41.134557	-73.490468
3791	34 orchard dr, new canaan, ct 06840	41.134694	-73.490111
3792	26 orchard dr, new canaan, ct 06840	41.135001	-73.489735
3793	9 field crest rd, new canaan, ct 06840	41.13319	-73.485868
3794	63 field crest rd, new canaan, ct 06840	41.134869	-73.486765
3795	52 village dr, new canaan, ct 06840	41.13512	-73.486348
3796	46 village dr, new canaan, ct 06840	41.134852	-73.486198
3797	36 village dr, new canaan, ct 06840	41.13458	-73.486048
3798	30 village dr, new canaan, ct 06840	41.13431	-73.485906
3799	20 village dr, new canaan, ct 06840	41.134045	-73.485764
3800	12 village dr, new canaan, ct 06840	41.13378	-73.485619
3801	4 village dr, new canaan, ct 06840	41.133487	-73.485482
3802	131 field crest rd, new canaan, ct 06840	41.135026	-73.48484
3803	119 field crest rd, new canaan, ct 06840	41.135279	-73.485013
3804	49 village dr, new canaan, ct 06840	41.1352509	-73.485597
3805	9 village dr, new canaan, ct 06840	41.1339169	-73.484957
3806	89 dabney rd, new canaan, ct 06840	41.148009	-73.463435
3807	107 dabney rd, new canaan, ct 06840	41.148399	-73.462475
3808	303 cedar ln, new canaan, ct 06840	41.148661	-73.461483
3809	385 cedar ln, new canaan, ct 06840	41.146333	-73.461237
3810	401 cedar ln, new canaan, ct 06840	41.145773	-73.461226
3811	419 cedar ln, new canaan, ct 06840	41.145224	-73.461221
3812	136 beech rd, new canaan, ct 06840	41.144633	-73.462145
3813	90 beech rd, new canaan, ct 06840	41.145294	-73.462354
3814	72 beech rd, new canaan, ct 06840	41.145909	-73.462507
3815	62 beech rd, new canaan, ct 06840	41.146531	-73.462687
3816	64 michigan rd, new canaan, ct 06840	41.184123	-73.50489
3817	5 father peters ln, new canaan, ct 06840	41.183663	-73.506812
3818	866 smith ridge rd, new canaan, ct 06840	41.182886	-73.501723
3819	1 father peters ln, new canaan, ct 06840	41.184543	-73.506536
3820	wydendown rd, new canaan, ct 06840	41.1823724	-73.5034011
3821	2 rocky nook rd, new canaan, ct 06840	41.194975	-73.520801
3822	rocky nook rd, new canaan, ct 06840	41.1935611	-73.5205492
3823	340 lukes wood rd, new canaan, ct 06840	41.19693	-73.516678
3824	358 lukes wood rd, new canaan, ct 06840	41.197677	-73.51554
3825	204 lukes wood rd, new canaan, ct 06840	41.193542	-73.519738
3826	256 lukes wood rd, new canaan, ct 06840	41.194299	-73.519017
3827	260 lukes wood rd, new canaan, ct 06840	41.1951759	-73.519423
3828	262 lukes wood rd, new canaan, ct 06840	41.195914	-73.519018
3829	39 park pl unit 39, new canaan, ct 06840	41.13526	-73.494302
3830	41 park pl unit 41, new canaan, ct 06840	41.135484	-73.4941
3831	43 park pl unit 43, new canaan, ct 06840	41.135541	-73.494001
3832	45 park pl unit 45, new canaan, ct 06840	41.135603	-73.493889
3833	50 old stamford rd, new canaan, ct 06840	41.1360079	-73.495118
3834	18 oak grove pl, new canaan, ct 06840	41.1355374	-73.495209
3835	92 old stamford rd, new canaan, ct 06840	41.1350989	-73.496169
3836	108 old stamford rd, new canaan, ct 06840	41.134723	-73.496222
3837	120 old stamford rd, new canaan, ct 06840	41.1343869	-73.496084
3838	60 old stamford rd, new canaan, ct 06840	41.135802	-73.495355
3839	24 oak grove pl, new canaan, ct 06840	41.135387	-73.494672
3840	38 oak grove pl, new canaan, ct 06840	41.134716	-73.494484
3841	17 oak grove pl, new canaan, ct 06840	41.135334	-73.495447
3842	23 oak grove pl, new canaan, ct 06840	41.135134	-73.495225
3843	43 oak grove pl, new canaan, ct 06840	41.134869	-73.495267
3844	46 oak grove pl, new canaan, ct 06840	41.134606	-73.495052
3845	54 oak grove pl, new canaan, ct 06840	41.134556	-73.495475
3846	36 old stamford rd, new canaan, ct 06840	41.136374	-73.494744
3847	19 park pl, new canaan, ct 06840	41.136083	-73.494529
3848	23 park pl, new canaan, ct 06840	41.135975	-73.49442
3849	27 park pl, new canaan, ct 06840	41.135867	-73.494314
3850	31 park pl, new canaan, ct 06840	41.135758	-73.494209
3851	35 park pl, new canaan, ct 06840	41.13565	-73.4940979
3852	57 park pl, new canaan, ct 06840	41.135093	-73.493546
3853	63 park pl, new canaan, ct 06840	41.134794	-73.493582
3854	76 old stamford rd, new canaan, ct 06840	41.13544	-73.4959049
3855	69 park pl, new canaan, ct 06840	41.134726	-73.493163
3856	8 oak grove pl, new canaan, ct 06840	41.1357602	-73.4955264
3857	117 orchard dr, new canaan, ct 06840	41.1342418	-73.4938042
3858	2 leslie ln, new canaan, ct 06840	41.136271	-73.492804
3859	31 brinckerhoff ave, new canaan, ct 06840	41.137323	-73.492408
3860	39 brinckerhoff ave, new canaan, ct 06840	41.13707	-73.492267
3861	43 brinckerhoff ave, new canaan, ct 06840	41.136879	-73.492158
3862	49 brinckerhoff ave, new canaan, ct 06840	41.136684	-73.4920829
3863	76 bank st, new canaan, ct 06840	41.137716	-73.493224
3864	16 whitney ave, new canaan, ct 06840	41.137459	-73.493021
3865	22 whitney ave, new canaan, ct 06840	41.137177	-73.492836
3866	32 whitney ave, new canaan, ct 06840	41.13696	-73.492704
3867	38 whitney ave, new canaan, ct 06840	41.136695	-73.492534
3868	267 south ave, new canaan, ct 06840	41.137839	-73.49042
3869	26 mortimer st, new canaan, ct 06840	41.1375473	-73.4910592
3870	30 mortimer st, new canaan, ct 06840	41.137322	-73.491165
3871	15 brinckerhoff ave, new canaan, ct 06840	41.137788	-73.492641
3872	49 brooks rd, new canaan, ct 06840	41.136596	-73.491444
3873	53 brooks rd, new canaan, ct 06840	41.13639	-73.491798
3874	299 south ave, new canaan, ct 06840	41.13708	-73.490183
3875	21 brooks rd, new canaan, ct 06840	41.1370999	-73.490871
3876	37 brooks rd, new canaan, ct 06840	41.1364642	-73.491113
3877	79 brooks rd, new canaan, ct 06840	41.135648	-73.493097
3878	78 brooks rd, new canaan, ct 06840	41.135362	-73.492622
3879	56 brooks rd, new canaan, ct 06840	41.13577	-73.491657
3880	30 brooks rd, new canaan, ct 06840	41.136275	-73.490498
3881	311 south ave, new canaan, ct 06840	41.1365	-73.489807
3882	321 south ave, new canaan, ct 06840	41.136118	-73.489631
3883	331 south ave, new canaan, ct 06840	41.135804	-73.489495
3884	53 fairty dr, new canaan, ct 06840	41.1351439	-73.492242
3885	74 grove st, new canaan, ct 06840	41.143441	-73.497697
3886	61 richmond hill rd, new canaan, ct 06840	41.1431306	-73.4975737
3887	19 richmond hill rd, new canaan, ct 06840	41.143867	-73.495979
3888	15 richmond hill rd, new canaan, ct 06840	41.143935	-73.495787
3889	137 park st, new canaan, ct 06840	41.144616	-73.495468
3890	121 park st, new canaan, ct 06840	41.145116	-73.495453
3891	45 richmond hill rd, new canaan, ct 06840	41.1434629	-73.497003
3892	39 richmond hill rd, new canaan, ct 06840	41.143586	-73.496741
3893	507 trinity pass rd, new canaan, ct 06840	41.180987	-73.5507839
3894	1106 west rd, new canaan, ct 06840	41.185037	-73.534443
3895	226 lost district dr, new canaan, ct 06840	41.178809	-73.542554
3896	300 lost district dr, new canaan, ct 06840	41.1765544	-73.539927
3897	42 alan ln, new canaan, ct 06840	41.179299	-73.549078
3898	54 alan ln, new canaan, ct 06840	41.180462	-73.549176
3899	53 alan ln, new canaan, ct 06840	41.181602	-73.548993
3900	39 alan ln, new canaan, ct 06840	41.181364	-73.547625
3901	21 alan ln, new canaan, ct 06840	41.180799	-73.546492
3902	30 lost district dr, new canaan, ct 06840	41.176493	-73.549369
3903	368 lost district dr, new canaan, ct 06840	41.176962	-73.538941
3904	60 lost district dr, new canaan, ct 06840	41.177527	-73.548517
3905	92 lost district dr, new canaan, ct 06840	41.178322	-73.547787
3906	135 proprietors xing, new canaan, ct 06840	41.180131	-73.538335
3907	57 hunters creek ln, new canaan, ct 06840	41.178413	-73.540818
3908	41 proprietors xing, new canaan, ct 06840	41.179546	-73.541503
3909	22 hunters creek ln, new canaan, ct 06840	41.1806259	-73.540709
3910	54 hunters creek ln, new canaan, ct 06840	41.179605	-73.5396449
3911	119 proprietors xing, new canaan, ct 06840	41.181084	-73.539417
3912	137 proprietors xing, new canaan, ct 06840	41.1809439	-73.537728
3913	153 proprietors xing, new canaan, ct 06840	41.1823462	-73.5384786
3914	29 pequot ln, new canaan, ct 06840	41.181825	-73.542197
3915	115 pequot ln, new canaan, ct 06840	41.183319	-73.541804
3916	131 pequot ln, new canaan, ct 06840	41.1846419	-73.540542
3917	132 pequot ln, new canaan, ct 06840	41.185118	-73.542057
3918	56 pequot ln, new canaan, ct 06840	41.182376	-73.546002
3919	54 pequot ln, new canaan, ct 06840	41.181702	-73.545194
3920	26 pequot ln, new canaan, ct 06840	41.180663	-73.542705
3921	168 proprietors xing, new canaan, ct 06840	41.183342	-73.538844
3922	172 proprietors xing, new canaan, ct 06840	41.183816	-73.537674
3923	171 proprietors xing, new canaan, ct 06840	41.182558	-73.536877
3924	1702 oenoke rdg, new canaan, ct 06840	41.183644	-73.536333
3925	86 pequot ln, new canaan, ct 06840	41.1834676	-73.5428864
3926	1082 west rd, new canaan, ct 06840	41.18419	-73.53452
3927	1014 west rd, new canaan, ct 06840	41.1821709	-73.535042
3928	1770 oenoke rdg, new canaan, ct 06840	41.185872	-73.539922
3929	2061 ponus rdg, new canaan, ct 06840	41.17712	-73.550255
3930	1752 oenoke rdg, new canaan, ct 06840	41.184935	-73.538886
3931	520 lost district dr, new canaan, ct 06840	41.180363	-73.536281
3932	490 lost district dr, new canaan, ct 06840	41.179294	-73.536803
3933	400 lost district dr, new canaan, ct 06840	41.17718	-73.537486
3934	113 skyview ln, new canaan, ct 06840	41.122362	-73.5231
3935	129 skyview ln, new canaan, ct 06840	41.121811	-73.522763
3936	161 skyview ln, new canaan, ct 06840	41.12068	-73.522574
3937	245 skyview ln, new canaan, ct 06840	41.119633	-73.518473
3938	211 skyview ln, new canaan, ct 06840	41.1195937	-73.5208805
3939	11 skyview ln, new canaan, ct 06840	41.123486	-73.5236
3940	203 davenport ridge rd, new canaan, ct 06840	41.1258372	-73.5245419
3941	49 skyview ln, new canaan, ct 06840	41.124668	-73.5237187
3942	63 skyview ln, new canaan, ct 06840	41.1243448	-73.5232743
3943	63 old studio rd, new canaan, ct 06840	41.131523	-73.497771
3944	21 old studio rd, new canaan, ct 06840	41.131592	-73.496086
3945	5 old studio rd, new canaan, ct 06840	41.1317359	-73.495414
3946	161 old studio rd, new canaan, ct 06840	41.133694	-73.496579
3947	105 old studio rd, new canaan, ct 06840	41.131974	-73.497427
3948	175 old stamford rd, new canaan, ct 06840	41.132297	-73.495835
3949	169 old stamford rd, new canaan, ct 06840	41.132557	-73.495997
3950	159 old stamford rd, new canaan, ct 06840	41.132826	-73.496153
3951	151 old stamford rd, new canaan, ct 06840	41.133087	-73.496297
3952	143 old stamford rd, new canaan, ct 06840	41.133349	-73.496403
3953	143 old studio rd, new canaan, ct 06840	41.1334469	-73.496985
3954	123 old studio rd, new canaan, ct 06840	41.132826	-73.496785
3955	113 old studio rd, new canaan, ct 06840	41.132029	-73.49646
3956	187 old stamford rd, new canaan, ct 06840	41.1320369	-73.495587
3957	108 wahackme rd, new canaan, ct 06840	41.147075	-73.511434
3958	726 weed st, new canaan, ct 06840	41.144341	-73.505806
3959	1 woods end rd, new canaan, ct 06840	41.146083	-73.506828
3960	45 woods end rd, new canaan, ct 06840	41.145842	-73.507423
3961	97 frogtown rd, new canaan, ct 06840	41.142418	-73.507221
3962	23 frogtown rd, new canaan, ct 06840	41.142121	-73.504655
3963	674 weed st, new canaan, ct 06840	41.142457	-73.5037679
3964	77 frogtown rd, new canaan, ct 06840	41.142456	-73.506084
3965	61 woods end rd, new canaan, ct 06840	41.145683	-73.507957
3966	117 frogtown rd, new canaan, ct 06840	41.142451	-73.507994
3967	802 weed st, new canaan, ct 06840	41.146615	-73.506008
3968	790 weed st, new canaan, ct 06840	41.146134	-73.50575
3969	762 weed st, new canaan, ct 06840	41.145431	-73.5053609
3970	738 weed st, new canaan, ct 06840	41.144706	-73.504676
3971	68 woods end rd, new canaan, ct 06840	41.1445269	-73.507182
3972	36 woods end rd, new canaan, ct 06840	41.145125	-73.506477
3973	4 dogwood ln, new canaan, ct 06840	41.146436	-73.518409
3974	242 wahackme rd, new canaan, ct 06840	41.147373	-73.517211
3975	72 woods end rd, new canaan, ct 06840	41.144388	-73.507951
3976	96 woods end rd, new canaan, ct 06840	41.144443	-73.509319
3977	680 weed st, new canaan, ct 06840	41.142914	-73.504903
3978	150 wahackme rd, new canaan, ct 06840	41.147486	-73.512932
3979	720 weed st, new canaan, ct 06840	41.143922	-73.504756
3980	121 woods end rd, new canaan, ct 06840	41.145802	-73.511916
3981	122 woods end rd, new canaan, ct 06840	41.144651	-73.5112259
3982	139 frogtown rd, new canaan, ct 06840	41.142566	-73.508939
3983	125 frogtown rd, new canaan, ct 06840	41.143397	-73.5074039
3984	127 frogtown rd, new canaan, ct 06840	41.14307	-73.508771
3985	142 bridle path ln, new canaan, ct 06840	41.145395	-73.513297
3986	114 bridle path ln, new canaan, ct 06840	41.145552	-73.5146089
3987	54 bridle path ln, new canaan, ct 06840	41.145341	-73.516288
3988	232 bridle path ln, new canaan, ct 06840	41.141731	-73.512983
3989	33 parish rd n, new canaan, ct 06840	41.143003	-73.509894
3990	50 parish rd n, new canaan, ct 06840	41.143762	-73.510986
3991	183 frogtown rd, new canaan, ct 06840	41.141919	-73.5107869
3992	170 bridle path ln, new canaan, ct 06840	41.144191	-73.512307
3993	180 bridle path ln, new canaan, ct 06840	41.143509	-73.512184
3994	216 bridle path ln, new canaan, ct 06840	41.142291	-73.512222
3995	231 frogtown rd, new canaan, ct 06840	41.140991	-73.512983
3996	11 hillcrest rd, new canaan, ct 06840	41.123449	-73.507436
3997	121 hillcrest rd, new canaan, ct 06840	41.12384	-73.508891
3998	25 hillcrest rd, new canaan, ct 06840	41.123323	-73.508134
3999	153 hawks hill rd, new canaan, ct 06840	41.116736	-73.510188
4000	26 w cross rd, new canaan, ct 06840	41.116238	-73.511173
4001	182 e cross rd, new canaan, ct 06840	41.116164	-73.510394
4002	38 w cross rd, new canaan, ct 06840	41.115708	-73.511356
4003	142 e cross rd, new canaan, ct 06840	41.115027	-73.510867
4004	126 e cross rd, new canaan, ct 06840	41.114587	-73.511322
4005	108 w cross rd, new canaan, ct 06840	41.114458	-73.514176
4006	55 saint johns pl, new canaan, ct 06840	41.1478589	-73.498138
4007	49 saint johns pl, new canaan, ct 06840	41.147825	-73.497817
4008	43 saint johns pl, new canaan, ct 06840	41.147892	-73.497537
4009	25 saint johns pl, new canaan, ct 06840	41.148256	-73.4969069
4010	17 saint johns pl, new canaan, ct 06840	41.148201	-73.496428
4011	24 oenoke rdg, new canaan, ct 06840	41.149196	-73.497086
4012	40 oenoke rdg, new canaan, ct 06840	41.149266	-73.497782
4013	20 oenoke ln, new canaan, ct 06840	41.149925	-73.498471
4014	172 oenoke ln, new canaan, ct 06840	41.147484	-73.49944
4015	50 oenoke ln, new canaan, ct 06840	41.14956	-73.4997999
4016	34 toquam rd, new canaan, ct 06840	41.150075	-73.522305
4017	18 toquam rd, new canaan, ct 06840	41.150365	-73.521452
4018	25 wascussue ct, new canaan, ct 06840	41.149913	-73.521349
4019	82 chichester rd, new canaan, ct 06840	41.149928	-73.520655
4020	36 chichester rd, new canaan, ct 06840	41.148271	-73.520345
4021	12 wascussue ct, new canaan, ct 06840	41.14926	-73.520527
4022	24 wascussue ct, new canaan, ct 06840	41.149107	-73.521395
4023	53 myanos rd, new canaan, ct 06840	41.149502	-73.522789
4024	335 wahackme rd, new canaan, ct 06840	41.147881	-73.521191
4025	162 woodridge cir, new canaan, ct 06840	41.161186	-73.527887
4026	220 woodridge cir, new canaan, ct 06840	41.161236	-73.526857
4027	30 woodridge cir, new canaan, ct 06840	41.162914	-73.527466
4028	1757 ponus rdg, new canaan, ct 06840	41.168419	-73.5412659
4029	82 lake wind rd, new canaan, ct 06840	41.168923	-73.539627
4030	237 greenley rd, new canaan, ct 06840	41.156702	-73.522169
4031	291 greenley rd, new canaan, ct 06840	41.156044	-73.524339
4032	64 woodridge dr, new canaan, ct 06840	41.162018	-73.521004
4033	98 woodridge dr, new canaan, ct 06840	41.1620769	-73.522268
4034	124 woodridge dr, new canaan, ct 06840	41.162078	-73.523506
4035	161 greenley rd, new canaan, ct 06840	41.156078	-73.51986
4036	246 west rd, new canaan, ct 06840	41.159072	-73.517127
4037	137 greenley rd, new canaan, ct 06840	41.156811	-73.518344
4038	125 greenley rd, new canaan, ct 06840	41.157316	-73.5190329
4039	55 wellesley dr, new canaan, ct 06840	41.157176	-73.526079
4040	29 wellesley dr, new canaan, ct 06840	41.156414	-73.525979
4041	7 wellesley dr, new canaan, ct 06840	41.155774	-73.526126
4042	229 woodridge cir, new canaan, ct 06840	41.1617419	-73.525856
4043	207 woodridge cir, new canaan, ct 06840	41.160813	-73.525573
4044	127 wellesley dr, new canaan, ct 06840	41.160221	-73.525566
4045	1428 oenoke rdg, new canaan, ct 06840	41.186032	-73.524341
4046	1268 oenoke rdg, new canaan, ct 06840	41.18613	-73.523304
4047	1462 oenoke rdg, new canaan, ct 06840	41.185791	-73.525469
4048	1484 oenoke rdg, new canaan, ct 06840	41.184802	-73.525432
4049	9 logan rd, new canaan, ct 06840	41.183721	-73.522113
4050	1222 oenoke rdg, new canaan, ct 06840	41.184487	-73.522865
4051	1234 oenoke rdg, new canaan, ct 06840	41.184287	-73.5241
4052	89 logan rd, new canaan, ct 06840	41.183268	-73.524944
4053	151 logan rd, new canaan, ct 06840	41.184411	-73.526952
4054	1506 oenoke rdg, new canaan, ct 06840	41.185437	-73.526747
4055	177 logan rd, new canaan, ct 06840	41.18513	-73.527613
4056	198 hemlock hill rd, new canaan, ct 06840	41.160428	-73.51196
4057	125 west rd, new canaan, ct 06840	41.160101	-73.511175
4058	45 west rd, new canaan, ct 06840	41.159706	-73.508277
4059	21 west rd, new canaan, ct 06840	41.160005	-73.506938
4060	89 west rd, new canaan, ct 06840	41.159778	-73.509527
4061	468 oenoke rdg, new canaan, ct 06840	41.16101	-73.508418
4062	492 oenoke rdg, new canaan, ct 06840	41.1614859	-73.50925
4063	90 hemlock hill rd, new canaan, ct 06840	41.162371	-73.51295
4064	50 hemlock hill rd, new canaan, ct 06840	41.161451	-73.511234
4065	16 hemlock hill rd, new canaan, ct 06840	41.162043	-73.509313
4066	111 west rd, new canaan, ct 06840	41.160217	-73.5104549
4067	166 hemlock hill rd, new canaan, ct 06840	41.161643	-73.512876
4068	158 forest st, new canaan, ct 06840	41.152985	-73.493937
4069	156 forest st, new canaan, ct 06840	41.152797	-73.49324
4070	146 forest st, new canaan, ct 06840	41.152578	-73.493235
4071	142 forest st, new canaan, ct 06840	41.15244	-73.493777
4072	132 forest st, new canaan, ct 06840	41.152059	-73.49365
4073	124 forest st, new canaan, ct 06840	41.152007	-73.493197
4074	104 forest st, new canaan, ct 06840	41.151127	-73.4935409
4075	98 forest st, new canaan, ct 06840	41.150919	-73.493458
4076	92 forest st, new canaan, ct 06840	41.150745	-73.49318
4077	80 forest st, new canaan, ct 06840	41.150256	-73.493114
4078	68 forest st, new canaan, ct 06840	41.149893	-73.492959
4079	56 forest st, new canaan, ct 06840	41.149464	-73.492794
4080	54 forest st, new canaan, ct 06840	41.149479	-73.492519
4081	56 main st, new canaan, ct 06840	41.148715	-73.493803
4082	10 husted ln, new canaan, ct 06840	41.149644	-73.493944
4083	150 forest st unit 150, new canaan, ct 06840	41.152744	-73.493713
4084	148 forest st unit 148, new canaan, ct 06840	41.152731	-73.493678
4085	176 forest st, new canaan, ct 06840	41.153574	-73.493576
4086	49 heritage hill rd unit 49, new canaan, ct 06840	41.151309	-73.494229
4087	51 heritage hill rd unit 51, new canaan, ct 06840	41.151281	-73.494122
4088	53 heritage hill rd unit 53, new canaan, ct 06840	41.151254	-73.494017
4089	55 heritage hill rd unit 55, new canaan, ct 06840	41.151352	-73.493883
4090	57 heritage hill rd unit 57, new canaan, ct 06840	41.1514219	-73.493889
4091	59 heritage hill rd unit 59, new canaan, ct 06840	41.151492	-73.493894
4092	61 heritage hill rd, new canaan, ct 06840	41.151564	-73.493899
4093	63 heritage hill rd unit 63, new canaan, ct 06840	41.151359	-73.494369
4094	65 heritage hill rd unit 65, new canaan, ct 06840	41.151386	-73.494476
4095	67 heritage hill rd unit 67, new canaan, ct 06840	41.151445	-73.494548
4096	69 heritage hill rd unit 69, new canaan, ct 06840	41.151518	-73.494519
4097	71 heritage hill rd unit 71, new canaan, ct 06840	41.151594	-73.494617
4098	73 heritage hill rd unit 73, new canaan, ct 06840	41.151661	-73.494643
4099	75 heritage hill rd unit 75, new canaan, ct 06840	41.15173	-73.494668
4100	77 heritage hill rd unit 77, new canaan, ct 06840	41.151805	-73.494598
4101	79 heritage hill rd unit 79, new canaan, ct 06840	41.151778	-73.494491
4102	85 heritage hill rd unit 85, new canaan, ct 06840	41.152121	-73.49452
4103	87 heritage hill rd unit 87, new canaan, ct 06840	41.152171	-73.49463
4104	89 heritage hill rd unit 89, new canaan, ct 06840	41.152068	-73.494609
4105	91 heritage hill rd unit 91, new canaan, ct 06840	41.152116	-73.494713
4106	93 heritage hill rd unit 93, new canaan, ct 06840	41.152154	-73.494819
4107	95 heritage hill rd unit 95, new canaan, ct 06840	41.152221	-73.49484
4108	97 heritage hill rd unit 97, new canaan, ct 06840	41.1522859	-73.494859
4109	99 heritage hill rd unit 99, new canaan, ct 06840	41.152354	-73.494883
4110	101 heritage hill rd unit 101, new canaan, ct 06840	41.152082	-73.494109
4111	103 heritage hill rd unit 103, new canaan, ct 06840	41.152151	-73.494128
4112	105 heritage hill rd unit 105, new canaan, ct 06840	41.152216	-73.49417
4113	107 heritage hill rd unit 107, new canaan, ct 06840	41.15229	-73.494163
4114	109 heritage hill rd unit 109, new canaan, ct 06840	41.15236	-73.494184
4115	111 heritage hill rd unit 111, new canaan, ct 06840	41.152432	-73.494182
4116	113 heritage hill rd unit 113, new canaan, ct 06840	41.152413	-73.494285
4117	115 heritage hill rd unit 115, new canaan, ct 06840	41.152464	-73.494395
4118	117 heritage hill rd unit 117, new canaan, ct 06840	41.152388	-73.494463
4119	119 heritage hill rd unit 119, new canaan, ct 06840	41.152436	-73.494566
4120	81 heritage hill rd apt a, new canaan, ct 06840	41.151759	-73.494044
4121	81 heritage hill rd apt b, new canaan, ct 06840	41.151759	-73.494044
4122	81 heritage hill rd apt c, new canaan, ct 06840	41.151759	-73.494044
4123	81 heritage hill rd apt d, new canaan, ct 06840	41.151759	-73.494044
4124	83 heritage hill rd apt a, new canaan, ct 06840	41.151957	-73.49408
4125	83 heritage hill rd apt b, new canaan, ct 06840	41.151957	-73.49408
4126	83 heritage hill rd apt c, new canaan, ct 06840	41.151957	-73.49408
4127	83 heritage hill rd apt d, new canaan, ct 06840	41.151957	-73.49408
4128	heritage hill rd unit g47, new canaan, ct 06840	41.1517283	-73.4949126
4129	heritage hill rd unit g58, new canaan, ct 06840	41.1517283	-73.4949126
4130	heritage hill rd unit g75, new canaan, ct 06840	41.1517283	-73.4949126
4131	heritage hill rd unit g85, new canaan, ct 06840	41.1517283	-73.4949126
